Dept,Date,Weekly_Sales,IsHoliday,Type,Size,Temperature,Fuel_Price,MarkDown2,MarkDown3,MarkDown4,Week
1,2011-02-12,27567,0,0,202505,10,3,74,2885,3904,6
1,2011-09-12,37087,0,0,202505,6,3,42,282,4436,37
1,2011-12-16,51781,0,0,202505,11,3,27,603,508,50
1,2011-12-23,56898,0,0,202505,9,3,55,1417,23,51
1,2011-12-30,25542,1,0,202505,8,3,82881,326,814,52
1,2012-06-01,15824,0,0,202505,10,3,32056,108,985,22
1,2012-01-13,17559,0,0,202505,9,3,11967,65,575,2
1,2012-01-20,18237,0,0,202505,12,3,1540,33,449,3
1,2012-01-27,19393,0,0,202505,12,3,630,37,17,4
1,2012-03-02,22832,0,0,202505,14,3,1772,161,28199,9
1,2012-10-02,31773,1,0,202505,9,3,5694,68,8976,40
1,2012-02-17,49060,0,0,202505,9,3,15299,12,6129,7
1,2012-02-24,19071,0,0,202505,15,3,8878,10,642,8
1,2012-02-03,19348,0,0,202505,15,3,618,14,9687,5
1,2012-09-03,20928,1,0,202505,14,3,445,4,446,36
1,2012-03-16,25000,0,0,202505,17,3,103,4,2231,11
1,2012-03-23,25688,0,0,202505,17,3,57,10,664,12
1,2012-03-30,29885,0,0,202505,19,3,6,16,1859,13
1,2012-06-04,57337,0,0,202505,21,3,0,24,4044,23
1,2012-04-13,43074,0,0,202505,21,3,6968,18,1544,15
1,2012-04-20,17250,0,0,202505,20,3,2591,14,81,16
1,2012-04-27,16201,0,0,202505,21,3,1,15,9,17
1,2012-04-05,18371,0,0,202505,25,3,266,117,5455,14
1,2012-11-05,18574,0,0,202505,22,3,0,133,3312,45
1,2012-05-18,19647,0,0,202505,21,3,0,52,495,20
1,2012-05-25,19755,0,0,202505,25,3,0,945,1331,21
1,2012-01-06,19260,0,0,202505,26,3,16,441,1904,1
1,2012-08-06,19892,0,0,202505,26,3,188,63,859,32
1,2012-06-15,20284,0,0,202505,27,3,276,350,3373,24
1,2012-06-22,19952,0,0,202505,27,3,312,160,3024,25
1,2012-06-29,20351,0,0,202505,30,3,231,0,262,26
1,2012-06-07,22923,0,0,202505,28,3,254,205,3655,23
1,2012-07-13,20531,0,0,202505,26,3,113,39,5516,28
1,2012-07-20,19657,0,0,202505,27,3,148,18,3197,29
1,2012-07-27,17063,0,0,202505,29,3,203,8,17151,30
1,2012-03-08,18576,0,0,202505,30,3,141,19,15925,10
1,2012-10-08,16708,0,0,202505,30,3,187,5,3920,41
1,2012-08-17,17033,0,0,202505,30,3,171,0,4968,33
1,2012-08-24,16528,0,0,202505,26,3,103,50,5268,34
1,2012-08-31,17132,0,0,202505,28,3,111,16,15675,35
1,2012-07-09,18552,1,0,202505,30,3,47,24,3040,28
1,2012-09-14,18920,0,0,202505,24,3,22,6,3871,37
1,2012-09-21,19224,0,0,202505,21,3,3,6,855,38
1,2012-09-28,18364,0,0,202505,25,3,7,1,1952,39
1,2012-05-10,22071,0,0,202505,21,3,0,40,3720,19
1,2012-12-10,24082,0,0,202505,18,3,0,13,559,50
1,2012-10-19,27700,0,0,202505,20,3,0,3,31,42
1,2012-10-26,30579,0,0,202505,22,3,53,0,319,43
2,2010-05-02,50810,0,0,202505,4,2,0,0,0,17
2,2010-12-02,46456,1,0,202505,4,2,0,0,0,48
2,2010-02-19,48127,0,0,202505,6,2,0,0,0,7
2,2010-02-26,46128,0,0,202505,8,2,0,0,0,8
2,2010-05-03,52939,0,0,202505,9,2,0,0,0,18
2,2010-12-03,48955,0,0,202505,14,2,0,0,0,48
2,2010-03-19,50273,0,0,202505,13,2,0,0,0,11
2,2010-03-26,44998,0,0,202505,12,2,0,0,0,12
2,2010-02-04,51797,0,0,202505,18,2,0,0,0,5
2,2010-09-04,51779,0,0,202505,18,2,0,0,0,35
2,2010-04-16,49805,0,0,202505,18,2,0,0,0,15
2,2010-04-23,49073,0,0,202505,17,2,0,0,0,16
2,2010-04-30,48575,0,0,202505,20,2,0,0,0,17
2,2010-07-05,52276,0,0,202505,23,2,0,0,0,27
2,2010-05-14,47697,0,0,202505,23,2,0,0,0,19
2,2010-05-21,51024,0,0,202505,23,2,0,0,0,20
2,2010-05-28,52574,0,0,202505,26,2,0,0,0,21
2,2010-04-06,58382,0,0,202505,26,2,0,0,0,14
2,2010-11-06,56333,0,0,202505,27,2,0,0,0,44
2,2010-06-18,54016,0,0,202505,28,2,0,0,0,24
2,2010-06-25,53530,0,0,202505,29,2,0,0,0,25
2,2010-02-07,56892,1,0,202505,26,2,0,0,0,5
2,2010-09-07,53622,0,0,202505,27,2,0,0,0,36
2,2010-07-16,55147,0,0,202505,28,2,0,0,0,28
2,2010-07-23,55872,0,0,202505,28,2,0,0,0,29
2,2010-07-30,52742,0,0,202505,27,2,0,0,0,30
2,2010-06-08,55085,0,0,202505,30,2,0,0,0,23
2,2010-08-13,51899,0,0,202505,30,2,0,0,0,32
2,2010-08-20,53739,0,0,202505,30,2,0,0,0,33
2,2010-08-27,51990,0,0,202505,29,2,0,0,0,34
2,2010-03-09,49648,0,0,202505,27,2,0,0,0,10
2,2010-10-09,47032,1,0,202505,25,2,0,0,0,40
2,2010-09-17,42993,0,0,202505,27,2,0,0,0,37
2,2010-09-24,42921,0,0,202505,24,2,0,0,0,38
2,2010-01-10,43966,0,0,202505,21,2,0,0,0,1
2,2010-08-10,43225,0,0,202505,18,2,0,0,0,32
2,2010-10-15,44009,0,0,202505,20,2,0,0,0,41
2,2010-10-22,43572,0,0,202505,21,2,0,0,0,42
2,2010-10-29,44245,0,0,202505,21,2,0,0,0,43
2,2010-05-11,44470,0,0,202505,15,2,0,0,0,19
2,2010-12-11,43393,0,0,202505,16,2,0,0,0,49
2,2010-11-19,44655,0,0,202505,11,2,0,0,0,46
2,2010-11-26,51486,1,0,202505,18,2,0,0,0,47
2,2010-03-12,49678,0,0,202505,11,2,0,0,0,10
2,2010-10-12,49024,0,0,202505,9,2,0,0,0,41
2,2010-12-17,53364,0,0,202505,11,2,0,0,0,50
2,2010-12-24,70852,0,0,202505,12,2,0,0,0,51
2,2010-12-31,42151,1,0,202505,9,2,0,0,0,52
2,2011-07-01,44653,0,0,202505,8,2,0,0,0,26
2,2011-01-14,41546,0,0,202505,3,2,0,0,0,2
2,2011-01-21,40323,0,0,202505,7,3,0,0,0,3
2,2011-01-28,39402,0,0,202505,7,3,0,0,0,4
2,2011-04-02,43933,0,0,202505,4,2,0,0,0,13
2,2011-11-02,46108,1,0,202505,4,3,0,0,0,44
2,2011-02-18,46978,0,0,202505,15,3,0,0,0,7
2,2011-02-25,46090,0,0,202505,17,3,0,0,0,8
2,2011-04-03,48747,0,0,202505,15,3,0,0,0,13
2,2011-11-03,48499,0,0,202505,14,3,0,0,0,44
2,2011-03-18,51701,0,0,202505,18,3,0,0,0,11
2,2011-03-25,46912,0,0,202505,21,3,0,0,0,12
2,2011-01-04,45767,0,0,202505,16,3,0,0,0,1
2,2011-08-04,46766,0,0,202505,21,3,0,0,0,31
2,2011-04-15,45485,0,0,202505,22,3,0,0,0,15
2,2011-04-22,49860,0,0,202505,23,3,0,0,0,16
2,2011-04-29,47938,0,0,202505,24,3,0,0,0,17
2,2011-06-05,47432,0,0,202505,18,3,0,0,0,22
2,2011-05-13,47314,0,0,202505,24,3,0,0,0,19
2,2011-05-20,45566,0,0,202505,22,3,0,0,0,20
2,2011-05-27,49611,0,0,202505,27,3,0,0,0,21
2,2011-03-06,56378,0,0,202505,28,3,0,0,0,9
2,2011-10-06,53504,0,0,202505,29,3,0,0,0,40
2,2011-06-17,50712,0,0,202505,30,3,0,0,0,24
2,2011-06-24,49046,0,0,202505,29,3,0,0,0,25
2,2011-01-07,53809,0,0,202505,30,3,0,0,0,1
2,2011-08-07,55413,0,0,202505,31,3,0,0,0,31
2,2011-07-15,51351,0,0,202505,31,3,0,0,0,28
2,2011-07-22,55272,0,0,202505,31,3,0,0,0,29
2,2011-07-29,50827,0,0,202505,32,3,0,0,0,30
2,2011-05-08,55471,0,0,202505,33,3,0,0,0,18
2,2011-12-08,51121,0,0,202505,32,3,0,0,0,49
2,2011-08-19,51778,0,0,202505,31,3,0,0,0,33
2,2011-08-26,51563,0,0,202505,32,3,0,0,0,34
2,2011-02-09,47050,0,0,202505,32,3,0,0,0,6
2,2011-09-09,52072,1,0,202505,26,3,0,0,0,36
2,2011-09-16,46940,0,0,202505,29,3,0,0,0,37
2,2011-09-23,45757,0,0,202505,25,3,0,0,0,38
2,2011-09-30,43107,0,0,202505,28,3,0,0,0,39
2,2011-07-10,50528,0,0,202505,23,3,0,0,0,27
2,2011-10-14,44655,0,0,202505,21,3,0,0,0,41
2,2011-10-21,45088,0,0,202505,20,3,0,0,0,42
2,2011-10-28,44217,0,0,202505,20,3,0,0,0,43
2,2011-04-11,47859,0,0,202505,14,3,0,0,0,15
2,2011-11-11,48783,0,0,202505,16,3,2173,123,3108,45
2,2011-11-18,47718,0,0,202505,17,3,304,205,687,46
2,2011-11-25,51940,1,0,202505,17,3,171,83192,15,47
2,2011-02-12,47608,0,0,202505,10,3,74,2885,3904,6
2,2011-09-12,54018,0,0,202505,6,3,42,282,4436,37
2,2011-12-16,58374,0,0,202505,11,3,27,603,508,50
2,2011-12-23,79930,0,0,202505,9,3,55,1417,23,51
2,2011-12-30,48340,1,0,202505,8,3,82881,326,814,52
2,2012-06-01,49741,0,0,202505,10,3,32056,108,985,22
2,2012-01-13,47057,0,0,202505,9,3,11967,65,575,2
2,2012-01-20,46585,0,0,202505,12,3,1540,33,449,3
2,2012-01-27,43223,0,0,202505,12,3,630,37,17,4
2,2012-03-02,50229,0,0,202505,14,3,1772,161,28199,9
2,2012-10-02,52443,1,0,202505,9,3,5694,68,8976,40
2,2012-02-17,50517,0,0,202505,9,3,15299,12,6129,7
2,2012-02-24,50485,0,0,202505,15,3,8878,10,642,8
2,2012-02-03,55523,0,0,202505,15,3,618,14,9687,5
2,2012-09-03,53170,1,0,202505,14,3,445,4,446,36
2,2012-03-16,56218,0,0,202505,17,3,103,4,2231,11
2,2012-03-23,48957,0,0,202505,17,3,57,10,664,12
2,2012-03-30,48837,0,0,202505,19,3,6,16,1859,13
2,2012-06-04,56461,0,0,202505,21,3,0,24,4044,23
2,2012-04-13,48799,0,0,202505,21,3,6968,18,1544,15
2,2012-04-20,48806,0,0,202505,20,3,2591,14,81,16
2,2012-04-27,49656,0,0,202505,21,3,1,15,9,17
2,2012-04-05,53063,0,0,202505,25,3,266,117,5455,14
2,2012-11-05,50649,0,0,202505,22,3,0,133,3312,45
2,2012-05-18,48127,0,0,202505,21,3,0,52,495,20
2,2012-05-25,52279,0,0,202505,25,3,0,945,1331,21
2,2012-01-06,55522,0,0,202505,26,3,16,441,1904,1
2,2012-08-06,58165,0,0,202505,26,3,188,63,859,32
2,2012-06-15,56084,0,0,202505,27,3,276,350,3373,24
2,2012-06-22,57103,0,0,202505,27,3,312,160,3024,25
2,2012-06-29,55350,0,0,202505,30,3,231,0,262,26
2,2012-06-07,61899,0,0,202505,28,3,254,205,3655,23
2,2012-07-13,53173,0,0,202505,26,3,113,39,5516,28
2,2012-07-20,55133,0,0,202505,27,3,148,18,3197,29
2,2012-07-27,53239,0,0,202505,29,3,203,8,17151,30
2,2012-03-08,57133,0,0,202505,30,3,141,19,15925,10
2,2012-10-08,53580,0,0,202505,30,3,187,5,3920,41
2,2012-08-17,52224,0,0,202505,30,3,171,0,4968,33
2,2012-08-24,53499,0,0,202505,26,3,103,50,5268,34
2,2012-08-31,54663,0,0,202505,28,3,111,16,15675,35
2,2012-07-09,53906,1,0,202505,30,3,47,24,3040,28
2,2012-09-14,47512,0,0,202505,24,3,22,6,3871,37
2,2012-09-21,48706,0,0,202505,21,3,3,6,855,38
2,2012-09-28,45984,0,0,202505,25,3,7,1,1952,39
2,2012-05-10,51837,0,0,202505,21,3,0,40,3720,19
2,2012-12-10,44644,0,0,202505,18,3,0,13,559,50
2,2012-10-19,47320,0,0,202505,20,3,0,3,31,42
2,2012-10-26,46877,0,0,202505,22,3,53,0,319,43
3,2010-05-02,14831,0,0,202505,4,2,0,0,0,17
3,2010-12-02,13474,1,0,202505,4,2,0,0,0,48
3,2010-02-19,13121,0,0,202505,6,2,0,0,0,7
3,2010-02-26,12539,0,0,202505,8,2,0,0,0,8
3,2010-05-03,12796,0,0,202505,9,2,0,0,0,18
3,2010-12-03,13118,0,0,202505,14,2,0,0,0,48
3,2010-03-19,11713,0,0,202505,13,2,0,0,0,11
3,2010-03-26,10987,0,0,202505,12,2,0,0,0,12
3,2010-02-04,12982,0,0,202505,18,2,0,0,0,5
3,2010-09-04,11162,0,0,202505,18,2,0,0,0,35
3,2010-04-16,11086,0,0,202505,18,2,0,0,0,15
3,2010-04-23,11218,0,0,202505,17,2,0,0,0,16
3,2010-04-30,10579,0,0,202505,20,2,0,0,0,17
3,2010-07-05,10022,0,0,202505,23,2,0,0,0,27
3,2010-05-14,10098,0,0,202505,23,2,0,0,0,19
3,2010-05-21,10792,0,0,202505,23,2,0,0,0,20
3,2010-05-28,11600,0,0,202505,26,2,0,0,0,21
3,2010-04-06,11789,0,0,202505,26,2,0,0,0,14
3,2010-11-06,11862,0,0,202505,27,2,0,0,0,44
3,2010-06-18,10572,0,0,202505,28,2,0,0,0,24
3,2010-06-25,11720,0,0,202505,29,2,0,0,0,25
3,2010-02-07,12981,1,0,202505,26,2,0,0,0,5
3,2010-09-07,13962,0,0,202505,27,2,0,0,0,36
3,2010-07-16,16809,0,0,202505,28,2,0,0,0,28
3,2010-07-23,21475,0,0,202505,28,2,0,0,0,29
3,2010-07-30,28231,0,0,202505,27,2,0,0,0,30
3,2010-06-08,39858,0,0,202505,30,2,0,0,0,23
3,2010-08-13,44094,0,0,202505,30,2,0,0,0,32
3,2010-08-20,59544,0,0,202505,30,2,0,0,0,33
3,2010-08-27,55876,0,0,202505,29,2,0,0,0,34
3,2010-03-09,23877,0,0,202505,27,2,0,0,0,10
3,2010-10-09,15581,1,0,202505,25,2,0,0,0,40
3,2010-09-17,12439,0,0,202505,27,2,0,0,0,37
3,2010-09-24,9709,0,0,202505,24,2,0,0,0,38
3,2010-01-10,10269,0,0,202505,21,2,0,0,0,1
3,2010-08-10,10369,0,0,202505,18,2,0,0,0,32
3,2010-10-15,10825,0,0,202505,20,2,0,0,0,41
3,2010-10-22,12052,0,0,202505,21,2,0,0,0,42
3,2010-10-29,11414,0,0,202505,21,2,0,0,0,43
3,2010-05-11,11417,0,0,202505,15,2,0,0,0,19
3,2010-12-11,12341,0,0,202505,16,2,0,0,0,49
3,2010-11-19,12078,0,0,202505,11,2,0,0,0,46
3,2010-11-26,13918,1,0,202505,18,2,0,0,0,47
3,2010-03-12,14595,0,0,202505,11,2,0,0,0,10
3,2010-10-12,16697,0,0,202505,9,2,0,0,0,41
3,2010-12-17,19304,0,0,202505,11,2,0,0,0,50
3,2010-12-24,23268,0,0,202505,12,2,0,0,0,51
3,2010-12-31,12310,1,0,202505,9,2,0,0,0,52
3,2011-07-01,18513,0,0,202505,8,2,0,0,0,26
3,2011-01-14,13779,0,0,202505,3,2,0,0,0,2
3,2011-01-21,14042,0,0,202505,7,3,0,0,0,3
3,2011-01-28,12937,0,0,202505,7,3,0,0,0,4
3,2011-04-02,12285,0,0,202505,4,2,0,0,0,13
3,2011-11-02,13901,1,0,202505,4,3,0,0,0,44
3,2011-02-18,12993,0,0,202505,15,3,0,0,0,7
3,2011-02-25,11976,0,0,202505,17,3,0,0,0,8
3,2011-04-03,12479,0,0,202505,15,3,0,0,0,13
3,2011-11-03,12045,0,0,202505,14,3,0,0,0,44
3,2011-03-18,10852,0,0,202505,18,3,0,0,0,11
3,2011-03-25,10524,0,0,202505,21,3,0,0,0,12
3,2011-01-04,11216,0,0,202505,16,3,0,0,0,1
3,2011-08-04,12641,0,0,202505,21,3,0,0,0,31
3,2011-04-15,12204,0,0,202505,22,3,0,0,0,15
3,2011-04-22,11676,0,0,202505,23,3,0,0,0,16
3,2011-04-29,10592,0,0,202505,24,3,0,0,0,17
3,2011-06-05,11499,0,0,202505,18,3,0,0,0,22
3,2011-05-13,10685,0,0,202505,24,3,0,0,0,19
3,2011-05-20,10605,0,0,202505,22,3,0,0,0,20
3,2011-05-27,12461,0,0,202505,27,3,0,0,0,21
3,2011-03-06,12511,0,0,202505,28,3,0,0,0,9
3,2011-10-06,12706,0,0,202505,29,3,0,0,0,40
3,2011-06-17,11214,0,0,202505,30,3,0,0,0,24
3,2011-06-24,10313,0,0,202505,29,3,0,0,0,25
3,2011-01-07,12774,0,0,202505,30,3,0,0,0,1
3,2011-08-07,13924,0,0,202505,31,3,0,0,0,31
3,2011-07-15,18406,0,0,202505,31,3,0,0,0,28
3,2011-07-22,24623,0,0,202505,31,3,0,0,0,29
3,2011-07-29,28275,0,0,202505,32,3,0,0,0,30
3,2011-05-08,35319,0,0,202505,33,3,0,0,0,18
3,2011-12-08,44754,0,0,202505,32,3,0,0,0,49
3,2011-08-19,56863,0,0,202505,31,3,0,0,0,33
3,2011-08-26,60019,0,0,202505,32,3,0,0,0,34
3,2011-02-09,22886,0,0,202505,32,3,0,0,0,6
3,2011-09-09,15324,1,0,202505,26,3,0,0,0,36
3,2011-09-16,13739,0,0,202505,29,3,0,0,0,37
3,2011-09-23,11105,0,0,202505,25,3,0,0,0,38
3,2011-09-30,11191,0,0,202505,28,3,0,0,0,39
3,2011-07-10,13608,0,0,202505,23,3,0,0,0,27
3,2011-10-14,12295,0,0,202505,21,3,0,0,0,41
3,2011-10-21,11359,0,0,202505,20,3,0,0,0,42
3,2011-10-28,10772,0,0,202505,20,3,0,0,0,43
3,2011-04-11,11115,0,0,202505,14,3,0,0,0,15
3,2011-11-11,11049,0,0,202505,16,3,2173,123,3108,45
3,2011-11-18,10501,0,0,202505,17,3,304,205,687,46
3,2011-11-25,13327,1,0,202505,17,3,171,83192,15,47
3,2011-02-12,14173,0,0,202505,10,3,74,2885,3904,6
3,2011-09-12,16810,0,0,202505,6,3,42,282,4436,37
3,2011-12-16,19171,0,0,202505,11,3,27,603,508,50
3,2011-12-23,23246,0,0,202505,9,3,55,1417,23,51
3,2011-12-30,13911,1,0,202505,8,3,82881,326,814,52
3,2012-06-01,16715,0,0,202505,10,3,32056,108,985,22
3,2012-01-13,16007,0,0,202505,9,3,11967,65,575,2
3,2012-01-20,13258,0,0,202505,12,3,1540,33,449,3
3,2012-01-27,13016,0,0,202505,12,3,630,37,17,4
3,2012-03-02,14679,0,0,202505,14,3,1772,161,28199,9
3,2012-10-02,15653,1,0,202505,9,3,5694,68,8976,40
3,2012-02-17,12900,0,0,202505,9,3,15299,12,6129,7
3,2012-02-24,12278,0,0,202505,15,3,8878,10,642,8
3,2012-02-03,12465,0,0,202505,15,3,618,14,9687,5
3,2012-09-03,12320,1,0,202505,14,3,445,4,446,36
3,2012-03-16,12300,0,0,202505,17,3,103,4,2231,11
3,2012-03-23,11194,0,0,202505,17,3,57,10,664,12
3,2012-03-30,10363,0,0,202505,19,3,6,16,1859,13
3,2012-06-04,12326,0,0,202505,21,3,0,24,4044,23
3,2012-04-13,9845,0,0,202505,21,3,6968,18,1544,15
3,2012-04-20,11234,0,0,202505,20,3,2591,14,81,16
3,2012-04-27,10121,0,0,202505,21,3,1,15,9,17
3,2012-04-05,11638,0,0,202505,25,3,266,117,5455,14
3,2012-11-05,11777,0,0,202505,22,3,0,133,3312,45
3,2012-05-18,10879,0,0,202505,21,3,0,52,495,20
3,2012-05-25,11935,0,0,202505,25,3,0,945,1331,21
3,2012-01-06,11698,0,0,202505,26,3,16,441,1904,1
3,2012-08-06,12055,0,0,202505,26,3,188,63,859,32
3,2012-06-15,12591,0,0,202505,27,3,276,350,3373,24
3,2012-06-22,10289,0,0,202505,27,3,312,160,3024,25
3,2012-06-29,12881,0,0,202505,30,3,231,0,262,26
3,2012-06-07,14626,0,0,202505,28,3,254,205,3655,23
3,2012-07-13,19470,0,0,202505,26,3,113,39,5516,28
3,2012-07-20,26910,0,0,202505,27,3,148,18,3197,29
3,2012-07-27,27655,0,0,202505,29,3,203,8,17151,30
3,2012-03-08,41500,0,0,202505,30,3,141,19,15925,10
3,2012-10-08,39344,0,0,202505,30,3,187,5,3920,41
3,2012-08-17,47118,0,0,202505,30,3,171,0,4968,33
3,2012-08-24,53360,0,0,202505,26,3,103,50,5268,34
3,2012-08-31,53704,0,0,202505,28,3,111,16,15675,35
3,2012-07-09,24274,1,0,202505,30,3,47,24,3040,28
3,2012-09-14,12903,0,0,202505,24,3,22,6,3871,37
3,2012-09-21,11892,0,0,202505,21,3,3,6,855,38
3,2012-09-28,10426,0,0,202505,25,3,7,1,1952,39
3,2012-05-10,12076,0,0,202505,21,3,0,40,3720,19
3,2012-12-10,12240,0,0,202505,18,3,0,13,559,50
3,2012-10-19,11695,0,0,202505,20,3,0,3,31,42
3,2012-10-26,11131,0,0,202505,22,3,53,0,319,43
4,2010-05-02,35192,0,0,202505,4,2,0,0,0,17
4,2010-12-02,30612,1,0,202505,4,2,0,0,0,48
4,2010-02-19,31553,0,0,202505,6,2,0,0,0,7
4,2010-02-26,30353,0,0,202505,8,2,0,0,0,8
4,2010-05-03,35574,0,0,202505,9,2,0,0,0,18
4,2010-12-03,31638,0,0,202505,14,2,0,0,0,48
4,2010-03-19,34283,0,0,202505,13,2,0,0,0,11
4,2010-03-26,31010,0,0,202505,12,2,0,0,0,12
4,2010-02-04,36352,0,0,202505,18,2,0,0,0,5
4,2010-09-04,35262,0,0,202505,18,2,0,0,0,35
4,2010-04-16,32328,0,0,202505,18,2,0,0,0,15
4,2010-04-23,33770,0,0,202505,17,2,0,0,0,16
4,2010-04-30,31323,0,0,202505,20,2,0,0,0,17
4,2010-07-05,34544,0,0,202505,23,2,0,0,0,27
