Dept,Date,Weekly_Sales,IsHoliday,Type,Size,Temperature,Fuel_Price,MarkDown2,MarkDown3,MarkDown4,Week
1,2010-11-26,24513,1,0,202307,17,2,0,0,0,47
1,2010-03-12,30662,0,0,202307,9,2,0,0,0,10
1,2010-10-12,44451,0,0,202307,7,2,0,0,0,41
1,2010-12-17,64512,0,0,202307,8,2,0,0,0,50
1,2010-12-24,82523,0,0,202307,9,2,0,0,0,51
1,2010-12-31,28482,1,0,202307,8,2,0,0,0,52
1,2011-07-01,19092,0,0,202307,7,2,0,0,0,26
1,2011-01-14,22159,0,0,202307,0,2,0,0,0,2
1,2011-01-21,23088,0,0,202307,5,3,0,0,0,3
1,2011-01-28,25461,0,0,202307,6,3,0,0,0,4
1,2011-04-02,29606,0,0,202307,3,2,0,0,0,13
1,2011-11-02,51382,1,0,202307,0,3,0,0,0,44
1,2011-02-18,62706,0,0,202307,14,3,0,0,0,7
1,2011-02-25,22631,0,0,202307,15,3,0,0,0,8
1,2011-04-03,25562,0,0,202307,14,3,0,0,0,13
1,2011-11-03,26025,0,0,202307,11,3,0,0,0,44
1,2011-03-18,25405,0,0,202307,16,3,0,0,0,11
1,2011-03-25,23880,0,0,202307,20,3,0,0,0,12
1,2011-01-04,24591,0,0,202307,13,3,0,0,0,1
1,2011-08-04,28223,0,0,202307,19,3,0,0,0,31
1,2011-04-15,34644,0,0,202307,20,3,0,0,0,15
1,2011-04-22,72065,0,0,202307,20,3,0,0,0,16
1,2011-04-29,57905,0,0,202307,20,3,0,0,0,17
1,2011-06-05,24658,0,0,202307,16,3,0,0,0,22
1,2011-05-13,22484,0,0,202307,23,3,0,0,0,19
1,2011-05-20,21590,0,0,202307,19,3,0,0,0,20
1,2011-05-27,21334,0,0,202307,24,3,0,0,0,21
1,2011-03-06,22174,0,0,202307,28,3,0,0,0,9
1,2011-10-06,21554,0,0,202307,28,3,0,0,0,40
1,2011-06-17,22431,0,0,202307,30,3,0,0,0,24
1,2011-06-24,21426,0,0,202307,29,3,0,0,0,25
1,2011-01-07,21706,0,0,202307,29,3,0,0,0,1
1,2011-08-07,21037,0,0,202307,30,3,0,0,0,31
1,2011-07-15,20810,0,0,202307,32,3,0,0,0,28
1,2011-07-22,20456,0,0,202307,31,3,0,0,0,29
1,2011-07-29,20783,0,0,202307,32,3,0,0,0,30
1,2011-05-08,20875,0,0,202307,34,3,0,0,0,18
1,2011-12-08,20580,0,0,202307,33,3,0,0,0,49
1,2011-08-19,21324,0,0,202307,32,3,0,0,0,33
1,2011-08-26,21642,0,0,202307,32,3,0,0,0,34
1,2011-02-09,23645,0,0,202307,32,3,0,0,0,6
1,2011-09-09,22549,1,0,202307,25,3,0,0,0,36
1,2011-09-16,23973,0,0,202307,26,3,0,0,0,37
1,2011-09-23,24204,0,0,202307,24,3,0,0,0,38
1,2011-09-30,24949,0,0,202307,25,3,0,0,0,39
1,2011-07-10,28071,0,0,202307,21,3,0,0,0,27
1,2011-10-14,29264,0,0,202307,22,3,0,0,0,41
1,2011-10-21,33205,0,0,202307,18,3,0,0,0,42
1,2011-10-28,43490,0,0,202307,18,3,0,0,0,43
1,2011-04-11,55729,0,0,202307,13,3,0,0,0,15
1,2011-11-11,23151,0,0,202307,15,3,20445,443,4754,45
1,2011-11-18,23923,0,0,202307,16,3,1217,152,873,46
1,2011-11-25,25542,1,0,202307,13,3,62,77451,23,47
1,2011-02-12,29959,0,0,202307,9,3,83,1897,4444,6
1,2011-09-12,43639,0,0,202307,5,3,40,306,4160,37
1,2011-12-16,63109,0,0,202307,10,3,61,341,469,50
1,2011-12-23,75779,0,0,202307,8,3,15,1501,88,51
1,2011-12-30,31246,1,0,202307,6,3,92523,139,1515,52
1,2012-06-01,20481,0,0,202307,8,3,37454,121,2388,22
1,2012-01-13,21569,0,0,202307,7,3,12092,98,708,2
1,2012-01-20,23397,0,0,202307,10,3,4355,105,1703,3
1,2012-01-27,22833,0,0,202307,10,3,1507,86,43,4
1,2012-03-02,28813,0,0,202307,12,3,3818,221,48159,9
1,2012-10-02,41247,1,0,202307,8,3,6674,94,14114,40
1,2012-02-17,77394,0,0,202307,6,3,14273,15,4927,7
1,2012-02-24,25613,0,0,202307,12,3,12059,10,5299,8
1,2012-02-03,25556,0,0,202307,14,3,2144,9,9799,5
1,2012-09-03,26173,1,0,202307,13,3,368,3,2498,36
1,2012-03-16,27320,0,0,202307,17,3,230,3,2650,11
1,2012-03-23,29868,0,0,202307,17,3,139,6,1650,12
1,2012-03-30,37052,0,0,202307,19,3,164,17,1017,13
1,2012-06-04,75970,0,0,202307,20,3,1,32,4874,23
1,2012-04-13,56093,0,0,202307,20,3,6573,20,4162,15
1,2012-04-20,22568,0,0,202307,18,3,2236,33,878,16
1,2012-04-27,22414,0,0,202307,19,3,0,38,108,17
1,2012-04-05,22711,0,0,202307,24,3,0,78,7931,14
1,2012-11-05,25661,0,0,202307,23,3,0,117,5131,45
1,2012-05-18,25982,0,0,202307,21,3,0,42,3694,20
1,2012-05-25,23561,0,0,202307,25,3,0,1030,3595,21
1,2012-01-06,23076,0,0,202307,25,3,21,245,2993,1
1,2012-08-06,24826,0,0,202307,25,3,463,78,3610,32
1,2012-06-15,24016,0,0,202307,26,3,195,0,4455,24
1,2012-06-22,24155,0,0,202307,27,3,314,60,6058,25
1,2012-06-29,23580,0,0,202307,30,3,275,0,1935,26
1,2012-06-07,24052,0,0,202307,29,3,295,100,6720,23
1,2012-07-13,23148,0,0,202307,26,3,342,20,5674,28
1,2012-07-20,23813,0,0,202307,28,3,241,24,3401,29
1,2012-07-27,23025,0,0,202307,30,3,197,2,6319,30
1,2012-03-08,22851,0,0,202307,32,3,164,43,21801,10
1,2012-10-08,23261,0,0,202307,31,3,142,13,4187,41
1,2012-08-17,24793,0,0,202307,29,3,330,10,4253,33
1,2012-08-24,22839,0,0,202307,24,3,211,6,2972,34
1,2012-08-31,25343,0,0,202307,28,3,73,21,12878,35
1,2012-07-09,25270,1,0,202307,30,3,149,60,2920,28
1,2012-09-14,26435,0,0,202307,24,3,0,37,1808,37
1,2012-09-21,26303,0,0,202307,21,3,3,15,1001,38
1,2012-09-28,27159,0,0,202307,26,3,1,1,1549,39
1,2012-05-10,30789,0,0,202307,21,3,0,10,3027,19
1,2012-12-10,34070,0,0,202307,16,3,0,33,586,50
1,2012-10-19,35897,0,0,202307,20,3,0,1,1579,42
1,2012-10-26,41615,0,0,202307,20,3,129,200,272,43
2,2010-05-02,74661,0,0,202307,4,2,0,0,0,17
2,2010-12-02,65487,1,0,202307,3,2,0,0,0,48
2,2010-02-19,70853,0,0,202307,4,2,0,0,0,7
2,2010-02-26,64963,0,0,202307,7,2,0,0,0,8
2,2010-05-03,68428,0,0,202307,8,2,0,0,0,18
2,2010-12-03,66622,0,0,202307,14,2,0,0,0,48
2,2010-03-19,64307,0,0,202307,12,2,0,0,0,11
2,2010-03-26,59770,0,0,202307,10,2,0,0,0,12
2,2010-02-04,68286,0,0,202307,17,2,0,0,0,5
2,2010-09-04,64295,0,0,202307,18,2,0,0,0,35
2,2010-04-16,65172,0,0,202307,20,2,0,0,0,15
2,2010-04-23,66471,0,0,202307,18,2,0,0,0,16
2,2010-04-30,65054,0,0,202307,19,2,0,0,0,17
2,2010-07-05,68976,0,0,202307,21,2,0,0,0,27
2,2010-05-14,62666,0,0,202307,22,2,0,0,0,19
2,2010-05-21,69699,0,0,202307,23,2,0,0,0,20
2,2010-05-28,68750,0,0,202307,27,2,0,0,0,21
2,2010-04-06,68994,0,0,202307,27,2,0,0,0,14
2,2010-11-06,72603,0,0,202307,28,2,0,0,0,44
2,2010-06-18,69633,0,0,202307,29,2,0,0,0,24
2,2010-06-25,68587,0,0,202307,30,2,0,0,0,25
2,2010-02-07,72107,1,0,202307,28,2,0,0,0,5
2,2010-09-07,66045,0,0,202307,28,2,0,0,0,36
2,2010-07-16,69430,0,0,202307,29,2,0,0,0,28
2,2010-07-23,66465,0,0,202307,30,2,0,0,0,29
2,2010-07-30,67829,0,0,202307,28,2,0,0,0,30
2,2010-06-08,69920,0,0,202307,31,2,0,0,0,23
2,2010-08-13,69947,0,0,202307,31,2,0,0,0,32
2,2010-08-20,69472,0,0,202307,31,2,0,0,0,33
2,2010-08-27,69300,0,0,202307,30,2,0,0,0,34
2,2010-03-09,70081,0,0,202307,27,2,0,0,0,10
2,2010-10-09,65663,1,0,202307,26,2,0,0,0,40
2,2010-09-17,64649,0,0,202307,27,2,0,0,0,37
2,2010-09-24,65789,0,0,202307,27,2,0,0,0,38
2,2010-01-10,66423,0,0,202307,20,2,0,0,0,1
2,2010-08-10,64252,0,0,202307,17,2,0,0,0,32
2,2010-10-15,63597,0,0,202307,18,2,0,0,0,41
2,2010-10-22,62810,0,0,202307,20,2,0,0,0,42
2,2010-10-29,63125,0,0,202307,19,2,0,0,0,43
2,2010-05-11,64267,0,0,202307,14,2,0,0,0,19
2,2010-12-11,62367,0,0,202307,15,2,0,0,0,49
2,2010-11-19,65120,0,0,202307,10,2,0,0,0,46
2,2010-11-26,66864,1,0,202307,17,2,0,0,0,47
2,2010-03-12,62758,0,0,202307,9,2,0,0,0,10
2,2010-10-12,66513,0,0,202307,7,2,0,0,0,41
2,2010-12-17,74559,0,0,202307,8,2,0,0,0,50
2,2010-12-24,91738,0,0,202307,9,2,0,0,0,51
2,2010-12-31,55375,1,0,202307,8,2,0,0,0,52
2,2011-07-01,62974,0,0,202307,7,2,0,0,0,26
2,2011-01-14,56606,0,0,202307,0,2,0,0,0,2
2,2011-01-21,62126,0,0,202307,5,3,0,0,0,3
2,2011-01-28,59940,0,0,202307,6,3,0,0,0,4
2,2011-04-02,60069,0,0,202307,3,2,0,0,0,13
2,2011-11-02,70619,1,0,202307,0,3,0,0,0,44
2,2011-02-18,69487,0,0,202307,14,3,0,0,0,7
2,2011-02-25,65829,0,0,202307,15,3,0,0,0,8
2,2011-04-03,70042,0,0,202307,14,3,0,0,0,13
2,2011-11-03,67898,0,0,202307,11,3,0,0,0,44
2,2011-03-18,64567,0,0,202307,16,3,0,0,0,11
2,2011-03-25,60715,0,0,202307,20,3,0,0,0,12
2,2011-01-04,65018,0,0,202307,13,3,0,0,0,1
2,2011-08-04,61878,0,0,202307,19,3,0,0,0,31
2,2011-04-15,62959,0,0,202307,20,3,0,0,0,15
2,2011-04-22,64738,0,0,202307,20,3,0,0,0,16
2,2011-04-29,62751,0,0,202307,20,3,0,0,0,17
2,2011-06-05,63235,0,0,202307,16,3,0,0,0,22
2,2011-05-13,62941,0,0,202307,23,3,0,0,0,19
2,2011-05-20,61960,0,0,202307,19,3,0,0,0,20
2,2011-05-27,64755,0,0,202307,24,3,0,0,0,21
2,2011-03-06,65848,0,0,202307,28,3,0,0,0,9
2,2011-10-06,66831,0,0,202307,28,3,0,0,0,40
2,2011-06-17,66648,0,0,202307,30,3,0,0,0,24
2,2011-06-24,61507,0,0,202307,29,3,0,0,0,25
2,2011-01-07,64838,0,0,202307,29,3,0,0,0,1
2,2011-08-07,64206,0,0,202307,30,3,0,0,0,31
2,2011-07-15,63850,0,0,202307,32,3,0,0,0,28
2,2011-07-22,64188,0,0,202307,31,3,0,0,0,29
2,2011-07-29,62022,0,0,202307,32,3,0,0,0,30
2,2011-05-08,67755,0,0,202307,34,3,0,0,0,18
2,2011-12-08,66849,0,0,202307,33,3,0,0,0,49
2,2011-08-19,67360,0,0,202307,32,3,0,0,0,33
2,2011-08-26,69418,0,0,202307,32,3,0,0,0,34
2,2011-02-09,66006,0,0,202307,32,3,0,0,0,6
2,2011-09-09,60703,1,0,202307,25,3,0,0,0,36
2,2011-09-16,59135,0,0,202307,26,3,0,0,0,37
2,2011-09-23,61107,0,0,202307,24,3,0,0,0,38
2,2011-09-30,61698,0,0,202307,25,3,0,0,0,39
2,2011-07-10,64978,0,0,202307,21,3,0,0,0,27
2,2011-10-14,62476,0,0,202307,22,3,0,0,0,41
2,2011-10-21,60669,0,0,202307,18,3,0,0,0,42
2,2011-10-28,59276,0,0,202307,18,3,0,0,0,43
2,2011-04-11,65483,0,0,202307,13,3,0,0,0,15
2,2011-11-11,61463,0,0,202307,15,3,20445,443,4754,45
2,2011-11-18,61442,0,0,202307,16,3,1217,152,873,46
2,2011-11-25,64808,1,0,202307,13,3,62,77451,23,47
2,2011-02-12,60333,0,0,202307,9,3,83,1897,4444,6
2,2011-09-12,66160,0,0,202307,5,3,40,306,4160,37
2,2011-12-16,73364,0,0,202307,10,3,61,341,469,50
2,2011-12-23,93511,0,0,202307,8,3,15,1501,88,51
2,2011-12-30,57846,1,0,202307,6,3,92523,139,1515,52
2,2012-06-01,64877,0,0,202307,8,3,37454,121,2388,22
2,2012-01-13,62505,0,0,202307,7,3,12092,98,708,2
2,2012-01-20,61438,0,0,202307,10,3,4355,105,1703,3
2,2012-01-27,58151,0,0,202307,10,3,1507,86,43,4
2,2012-03-02,71322,0,0,202307,12,3,3818,221,48159,9
2,2012-10-02,69165,1,0,202307,8,3,6674,94,14114,40
2,2012-02-17,70027,0,0,202307,6,3,14273,15,4927,7
2,2012-02-24,66451,0,0,202307,12,3,12059,10,5299,8
2,2012-02-03,70768,0,0,202307,14,3,2144,9,9799,5
2,2012-09-03,66870,1,0,202307,13,3,368,3,2498,36
2,2012-03-16,68851,0,0,202307,17,3,230,3,2650,11
2,2012-03-23,63447,0,0,202307,17,3,139,6,1650,12
2,2012-03-30,63778,0,0,202307,19,3,164,17,1017,13
2,2012-06-04,70382,0,0,202307,20,3,1,32,4874,23
2,2012-04-13,61390,0,0,202307,20,3,6573,20,4162,15
2,2012-04-20,67363,0,0,202307,18,3,2236,33,878,16
2,2012-04-27,61562,0,0,202307,19,3,0,38,108,17
2,2012-04-05,67046,0,0,202307,24,3,0,78,7931,14
2,2012-11-05,61750,0,0,202307,23,3,0,117,5131,45
2,2012-05-18,63948,0,0,202307,21,3,0,42,3694,20
2,2012-05-25,66419,0,0,202307,25,3,0,1030,3595,21
2,2012-01-06,64912,0,0,202307,25,3,21,245,2993,1
2,2012-08-06,70841,0,0,202307,25,3,463,78,3610,32
2,2012-06-15,66904,0,0,202307,26,3,195,0,4455,24
2,2012-06-22,68915,0,0,202307,27,3,314,60,6058,25
2,2012-06-29,66611,0,0,202307,30,3,275,0,1935,26
2,2012-06-07,70409,0,0,202307,29,3,295,100,6720,23
2,2012-07-13,65225,0,0,202307,26,3,342,20,5674,28
2,2012-07-20,65537,0,0,202307,28,3,241,24,3401,29
2,2012-07-27,66605,0,0,202307,30,3,197,2,6319,30
2,2012-03-08,69431,0,0,202307,32,3,164,43,21801,10
2,2012-10-08,67146,0,0,202307,31,3,142,13,4187,41
2,2012-08-17,68857,0,0,202307,29,3,330,10,4253,33
2,2012-08-24,68175,0,0,202307,24,3,211,6,2972,34
2,2012-08-31,72899,0,0,202307,28,3,73,21,12878,35
2,2012-07-09,66273,1,0,202307,30,3,149,60,2920,28
2,2012-09-14,63984,0,0,202307,24,3,0,37,1808,37
2,2012-09-21,66350,0,0,202307,21,3,3,15,1001,38
2,2012-09-28,61500,0,0,202307,26,3,1,1,1549,39
2,2012-05-10,67497,0,0,202307,21,3,0,10,3027,19
2,2012-12-10,59664,0,0,202307,16,3,0,33,586,50
2,2012-10-19,64137,0,0,202307,20,3,0,1,1579,42
2,2012-10-26,62475,0,0,202307,20,3,129,200,272,43
3,2010-05-02,16873,0,0,202307,4,2,0,0,0,17
3,2010-12-02,13821,1,0,202307,3,2,0,0,0,48
3,2010-02-19,14607,0,0,202307,4,2,0,0,0,7
3,2010-02-26,15635,0,0,202307,7,2,0,0,0,8
3,2010-05-03,14895,0,0,202307,8,2,0,0,0,18
3,2010-12-03,13061,0,0,202307,14,2,0,0,0,48
3,2010-03-19,10394,0,0,202307,12,2,0,0,0,11
3,2010-03-26,12406,0,0,202307,10,2,0,0,0,12
3,2010-02-04,13404,0,0,202307,17,2,0,0,0,5
3,2010-09-04,12873,0,0,202307,18,2,0,0,0,35
3,2010-04-16,11547,0,0,202307,20,2,0,0,0,15
3,2010-04-23,11862,0,0,202307,18,2,0,0,0,16
3,2010-04-30,11867,0,0,202307,19,2,0,0,0,17
3,2010-07-05,12060,0,0,202307,21,2,0,0,0,27
3,2010-05-14,10855,0,0,202307,22,2,0,0,0,19
3,2010-05-21,11486,0,0,202307,23,2,0,0,0,20
3,2010-05-28,9264,0,0,202307,27,2,0,0,0,21
3,2010-04-06,11859,0,0,202307,27,2,0,0,0,14
3,2010-11-06,12166,0,0,202307,28,2,0,0,0,44
3,2010-06-18,10593,0,0,202307,29,2,0,0,0,24
3,2010-06-25,10615,0,0,202307,30,2,0,0,0,25
3,2010-02-07,11663,1,0,202307,28,2,0,0,0,5
3,2010-09-07,13839,0,0,202307,28,2,0,0,0,36
3,2010-07-16,21138,0,0,202307,29,2,0,0,0,28
3,2010-07-23,25107,0,0,202307,30,2,0,0,0,29
3,2010-07-30,34165,0,0,202307,28,2,0,0,0,30
3,2010-06-08,41201,0,0,202307,31,2,0,0,0,23
3,2010-08-13,44340,0,0,202307,31,2,0,0,0,32
3,2010-08-20,67235,0,0,202307,31,2,0,0,0,33
3,2010-08-27,66752,0,0,202307,30,2,0,0,0,34
3,2010-03-09,27296,0,0,202307,27,2,0,0,0,10
3,2010-10-09,16018,1,0,202307,26,2,0,0,0,40
3,2010-09-17,14566,0,0,202307,27,2,0,0,0,37
3,2010-09-24,12302,0,0,202307,27,2,0,0,0,38
3,2010-01-10,12390,0,0,202307,20,2,0,0,0,1
3,2010-08-10,14480,0,0,202307,17,2,0,0,0,32
3,2010-10-15,11490,0,0,202307,18,2,0,0,0,41
3,2010-10-22,11462,0,0,202307,20,2,0,0,0,42
3,2010-10-29,11236,0,0,202307,19,2,0,0,0,43
3,2010-05-11,12098,0,0,202307,14,2,0,0,0,19
3,2010-12-11,11819,0,0,202307,15,2,0,0,0,49
3,2010-11-19,11233,0,0,202307,10,2,0,0,0,46
3,2010-11-26,15224,1,0,202307,17,2,0,0,0,47
3,2010-03-12,15463,0,0,202307,9,2,0,0,0,10
3,2010-10-12,16072,0,0,202307,7,2,0,0,0,41
3,2010-12-17,18194,0,0,202307,8,2,0,0,0,50
3,2010-12-24,21725,0,0,202307,9,2,0,0,0,51
3,2010-12-31,8846,1,0,202307,8,2,0,0,0,52
3,2011-07-01,14936,0,0,202307,7,2,0,0,0,26
3,2011-01-14,12698,0,0,202307,0,2,0,0,0,2
3,2011-01-21,17268,0,0,202307,5,3,0,0,0,3
3,2011-01-28,13959,0,0,202307,6,3,0,0,0,4
3,2011-04-02,12058,0,0,202307,3,2,0,0,0,13
3,2011-11-02,12593,1,0,202307,0,3,0,0,0,44
3,2011-02-18,11999,0,0,202307,14,3,0,0,0,7
3,2011-02-25,11936,0,0,202307,15,3,0,0,0,8
3,2011-04-03,12597,0,0,202307,14,3,0,0,0,13
3,2011-11-03,11247,0,0,202307,11,3,0,0,0,44
3,2011-03-18,9122,0,0,202307,16,3,0,0,0,11
3,2011-03-25,10075,0,0,202307,20,3,0,0,0,12
3,2011-01-04,10844,0,0,202307,13,3,0,0,0,1
3,2011-08-04,11858,0,0,202307,19,3,0,0,0,31
3,2011-04-15,11079,0,0,202307,20,3,0,0,0,15
3,2011-04-22,11080,0,0,202307,20,3,0,0,0,16
3,2011-04-29,10716,0,0,202307,20,3,0,0,0,17
3,2011-06-05,12299,0,0,202307,16,3,0,0,0,22
3,2011-05-13,11231,0,0,202307,23,3,0,0,0,19
3,2011-05-20,10788,0,0,202307,19,3,0,0,0,20
3,2011-05-27,10729,0,0,202307,24,3,0,0,0,21
3,2011-03-06,11452,0,0,202307,28,3,0,0,0,9
3,2011-10-06,10424,0,0,202307,28,3,0,0,0,40
3,2011-06-17,10714,0,0,202307,30,3,0,0,0,24
3,2011-06-24,10950,0,0,202307,29,3,0,0,0,25
3,2011-01-07,10217,0,0,202307,29,3,0,0,0,1
3,2011-08-07,11795,0,0,202307,30,3,0,0,0,31
3,2011-07-15,20035,0,0,202307,32,3,0,0,0,28
3,2011-07-22,26963,0,0,202307,31,3,0,0,0,29
3,2011-07-29,31299,0,0,202307,32,3,0,0,0,30
3,2011-05-08,41720,0,0,202307,34,3,0,0,0,18
3,2011-12-08,49828,0,0,202307,33,3,0,0,0,49
3,2011-08-19,68674,0,0,202307,32,3,0,0,0,33
3,2011-08-26,62742,0,0,202307,32,3,0,0,0,34
3,2011-02-09,28003,0,0,202307,32,3,0,0,0,6
3,2011-09-09,15159,1,0,202307,25,3,0,0,0,36
3,2011-09-16,13413,0,0,202307,26,3,0,0,0,37
3,2011-09-23,12265,0,0,202307,24,3,0,0,0,38
3,2011-09-30,12315,0,0,202307,25,3,0,0,0,39
3,2011-07-10,13716,0,0,202307,21,3,0,0,0,27
3,2011-10-14,12920,0,0,202307,22,3,0,0,0,41
3,2011-10-21,11464,0,0,202307,18,3,0,0,0,42
3,2011-10-28,10871,0,0,202307,18,3,0,0,0,43
3,2011-04-11,11071,0,0,202307,13,3,0,0,0,15
3,2011-11-11,11931,0,0,202307,15,3,20445,443,4754,45
3,2011-11-18,11235,0,0,202307,16,3,1217,152,873,46
3,2011-11-25,12113,1,0,202307,13,3,62,77451,23,47
3,2011-02-12,15569,0,0,202307,9,3,83,1897,4444,6
3,2011-09-12,16138,0,0,202307,5,3,40,306,4160,37
3,2011-12-16,18683,0,0,202307,10,3,61,341,469,50
3,2011-12-23,21480,0,0,202307,8,3,15,1501,88,51
3,2011-12-30,11918,1,0,202307,6,3,92523,139,1515,52
3,2012-06-01,15893,0,0,202307,8,3,37454,121,2388,22
3,2012-01-13,15678,0,0,202307,7,3,12092,98,708,2
3,2012-01-20,17817,0,0,202307,10,3,4355,105,1703,3
3,2012-01-27,15066,0,0,202307,10,3,1507,86,43,4
3,2012-03-02,14335,0,0,202307,12,3,3818,221,48159,9
3,2012-10-02,15069,1,0,202307,8,3,6674,94,14114,40
3,2012-02-17,15257,0,0,202307,6,3,14273,15,4927,7
3,2012-02-24,13625,0,0,202307,12,3,12059,10,5299,8
3,2012-02-03,13030,0,0,202307,14,3,2144,9,9799,5
3,2012-09-03,12444,1,0,202307,13,3,368,3,2498,36
3,2012-03-16,10209,0,0,202307,17,3,230,3,2650,11
3,2012-03-23,9597,0,0,202307,17,3,139,6,1650,12
3,2012-03-30,11410,0,0,202307,19,3,164,17,1017,13
3,2012-06-04,11303,0,0,202307,20,3,1,32,4874,23
3,2012-04-13,10047,0,0,202307,20,3,6573,20,4162,15
3,2012-04-20,11178,0,0,202307,18,3,2236,33,878,16
3,2012-04-27,10419,0,0,202307,19,3,0,38,108,17
3,2012-04-05,11844,0,0,202307,24,3,0,78,7931,14
3,2012-11-05,11867,0,0,202307,23,3,0,117,5131,45
3,2012-05-18,10591,0,0,202307,21,3,0,42,3694,20
3,2012-05-25,10441,0,0,202307,25,3,0,1030,3595,21
3,2012-01-06,10794,0,0,202307,25,3,21,245,2993,1
3,2012-08-06,11372,0,0,202307,25,3,463,78,3610,32
3,2012-06-15,11664,0,0,202307,26,3,195,0,4455,24
3,2012-06-22,10858,0,0,202307,27,3,314,60,6058,25
3,2012-06-29,10099,0,0,202307,30,3,275,0,1935,26
3,2012-06-07,12846,0,0,202307,29,3,295,100,6720,23
3,2012-07-13,20595,0,0,202307,26,3,342,20,5674,28
3,2012-07-20,26353,0,0,202307,28,3,241,24,3401,29
3,2012-07-27,27903,0,0,202307,30,3,197,2,6319,30
3,2012-03-08,36066,0,0,202307,32,3,164,43,21801,10
3,2012-10-08,40642,0,0,202307,31,3,142,13,4187,41
3,2012-08-17,50717,0,0,202307,29,3,330,10,4253,33
3,2012-08-24,66388,0,0,202307,24,3,211,6,2972,34
3,2012-08-31,59695,0,0,202307,28,3,73,21,12878,35
3,2012-07-09,23422,1,0,202307,30,3,149,60,2920,28
3,2012-09-14,15121,0,0,202307,24,3,0,37,1808,37
3,2012-09-21,12237,0,0,202307,21,3,3,15,1001,38
3,2012-09-28,12693,0,0,202307,26,3,1,1,1549,39
3,2012-05-10,12011,0,0,202307,21,3,0,10,3027,19
3,2012-12-10,10833,0,0,202307,16,3,0,33,586,50
3,2012-10-19,11239,0,0,202307,20,3,0,1,1579,42
3,2012-10-26,10731,0,0,202307,20,3,129,200,272,43
4,2010-05-02,47681,0,0,202307,4,2,0,0,0,17
4,2010-12-02,44197,1,0,202307,3,2,0,0,0,48
4,2010-02-19,46131,0,0,202307,4,2,0,0,0,7
4,2010-02-26,42126,0,0,202307,7,2,0,0,0,8
4,2010-05-03,46937,0,0,202307,8,2,0,0,0,18
4,2010-12-03,42489,0,0,202307,14,2,0,0,0,48
4,2010-03-19,44622,0,0,202307,12,2,0,0,0,11
4,2010-03-26,41455,0,0,202307,10,2,0,0,0,12
4,2010-02-04,47951,0,0,202307,17,2,0,0,0,5
4,2010-09-04,45280,0,0,202307,18,2,0,0,0,35
4,2010-04-16,43463,0,0,202307,20,2,0,0,0,15
4,2010-04-23,43703,0,0,202307,18,2,0,0,0,16
