Dept,Date,Weekly_Sales,IsHoliday,Type,Size,Temperature,Fuel_Price,MarkDown2,MarkDown3,MarkDown4,Week
1,2010-12-24,43689,0,1,112238,11,3,0,0,0,51
1,2010-12-31,18294,1,1,112238,7,3,0,0,0,52
1,2011-07-01,11800,0,1,112238,3,3,0,0,0,26
1,2011-01-14,11463,0,1,112238,6,3,0,0,0,2
1,2011-01-21,12132,0,1,112238,11,3,0,0,0,3
1,2011-01-28,13022,0,1,112238,10,3,0,0,0,4
1,2011-04-02,14550,0,1,112238,7,3,0,0,0,13
1,2011-11-02,23821,1,1,112238,10,3,0,0,0,44
1,2011-02-18,44096,0,1,112238,11,3,0,0,0,7
1,2011-02-25,13261,0,1,112238,9,3,0,0,0,8
1,2011-04-03,15065,0,1,112238,10,3,0,0,0,13
1,2011-11-03,14361,0,1,112238,14,3,0,0,0,44
1,2011-03-18,14205,0,1,112238,17,3,0,0,0,11
1,2011-03-25,14806,0,1,112238,12,3,0,0,0,12
1,2011-01-04,15145,0,1,112238,17,3,0,0,0,1
1,2011-08-04,15928,0,1,112238,18,4,0,0,0,31
1,2011-04-15,20872,0,1,112238,14,3,0,0,0,15
1,2011-04-22,37816,0,1,112238,22,4,0,0,0,16
1,2011-04-29,43414,0,1,112238,20,4,0,0,0,17
1,2011-06-05,12449,0,1,112238,20,4,0,0,0,22
1,2011-05-13,12711,0,1,112238,21,4,0,0,0,19
1,2011-05-20,12567,0,1,112238,19,4,0,0,0,20
1,2011-05-27,11502,0,1,112238,24,4,0,0,0,21
1,2011-03-06,12013,0,1,112238,22,4,0,0,0,9
1,2011-10-06,13825,0,1,112238,25,3,0,0,0,40
1,2011-06-17,11548,0,1,112238,30,3,0,0,0,24
1,2011-06-24,10746,0,1,112238,31,3,0,0,0,25
1,2011-01-07,11404,0,1,112238,32,3,0,0,0,1
1,2011-08-07,11555,0,1,112238,32,3,0,0,0,31
1,2011-07-15,12282,0,1,112238,31,3,0,0,0,28
1,2011-07-22,11777,0,1,112238,32,3,0,0,0,29
1,2011-07-29,11225,0,1,112238,34,3,0,0,0,30
1,2011-05-08,12641,0,1,112238,32,3,0,0,0,18
1,2011-12-08,11881,0,1,112238,32,3,0,0,0,49
1,2011-08-19,11333,0,1,112238,33,3,0,0,0,33
1,2011-08-26,11479,0,1,112238,34,3,0,0,0,34
1,2011-02-09,12405,0,1,112238,34,3,0,0,0,6
1,2011-09-09,13556,1,1,112238,31,3,0,0,0,36
1,2011-09-16,13272,0,1,112238,24,3,0,0,0,37
1,2011-09-23,12781,0,1,112238,28,3,0,0,0,38
1,2011-09-30,12673,0,1,112238,28,3,0,0,0,39
1,2011-07-10,16021,0,1,112238,21,3,0,0,0,27
1,2011-10-14,15614,0,1,112238,19,3,0,0,0,41
1,2011-10-21,18424,0,1,112238,22,3,0,0,0,42
1,2011-10-28,27969,0,1,112238,19,3,0,0,0,43
1,2011-04-11,38156,0,1,112238,15,3,0,0,0,15
1,2011-11-11,13386,0,1,112238,9,3,7939,234,10463,45
1,2011-11-18,14320,0,1,112238,12,3,343,84,2390,46
1,2011-11-25,15114,1,1,112238,11,3,8,63143,49,47
1,2011-02-12,20401,0,1,112238,11,3,0,2022,3768,6
1,2011-09-12,26719,0,1,112238,5,3,15,573,5849,37
1,2011-12-16,40516,0,1,112238,6,3,28,1038,1100,50
1,2011-12-23,40330,0,1,112238,7,3,15,839,1375,51
1,2011-12-30,22801,1,1,112238,7,3,58804,60,1268,52
1,2012-06-01,14916,0,1,112238,10,3,33829,36,624,22
1,2012-01-13,13906,0,1,112238,8,3,23438,0,2289,2
1,2012-01-20,14141,0,1,112238,7,3,5161,5,2552,3
1,2012-01-27,14873,0,1,112238,10,3,631,0,104,4
1,2012-03-02,17382,0,1,112238,10,3,3779,43,48403,9
1,2012-10-02,24137,1,1,112238,11,3,2551,14,10597,40
1,2012-02-17,55235,0,1,112238,10,3,8549,2,14234,7
1,2012-02-24,14947,0,1,112238,11,3,5681,2,2401,8
1,2012-02-03,14833,0,1,112238,11,4,2131,12,4574,5
1,2012-09-03,15014,1,1,112238,12,4,2192,3,1479,36
1,2012-03-16,17827,0,1,112238,18,4,731,4,1589,11
1,2012-03-23,16119,0,1,112238,13,4,1496,7,1951,12
1,2012-03-30,20107,0,1,112238,17,4,115,8,1885,13
1,2012-06-04,44717,0,1,112238,17,4,0,61,3885,23
1,2012-04-13,40885,0,1,112238,17,4,2934,14,1944,15
1,2012-04-20,12963,0,1,112238,19,4,1265,7,878,16
1,2012-04-27,12272,0,1,112238,25,4,336,26,613,17
1,2012-04-05,13561,0,1,112238,24,4,0,76,1671,14
1,2012-11-05,14551,0,1,112238,25,4,0,8,1378,45
1,2012-05-18,12501,0,1,112238,29,4,0,3,9506,20
1,2012-05-25,12166,0,1,112238,28,4,0,373,2185,21
1,2012-01-06,12293,0,1,112238,25,4,0,43,3666,1
1,2012-08-06,14161,0,1,112238,29,4,93,160,2385,32
1,2012-06-15,12142,0,1,112238,29,4,33,2,4573,24
1,2012-06-22,11983,0,1,112238,33,4,67,3,4693,25
1,2012-06-29,11190,0,1,112238,32,3,47,0,1330,26
1,2012-06-07,12408,0,1,112238,31,3,0,3,5397,23
1,2012-07-13,11893,0,1,112238,35,3,20,0,5542,28
1,2012-07-20,11534,0,1,112238,29,3,59,37,5292,29
1,2012-07-27,11633,0,1,112238,34,3,41,2,9211,30
1,2012-03-08,13184,0,1,112238,31,3,69,45,22802,10
1,2012-10-08,11855,0,1,112238,35,3,79,38,6513,41
1,2012-08-17,11657,0,1,112238,34,4,25,6,5107,33
1,2012-08-24,12074,0,1,112238,29,4,86,70,7981,34
1,2012-08-31,12377,0,1,112238,32,4,13,116,11860,35
1,2012-07-09,14482,1,1,112238,31,4,84,46,3202,28
1,2012-09-14,13305,0,1,112238,28,4,0,19,863,37
1,2012-09-21,13090,0,1,112238,28,4,156,388,3290,38
1,2012-09-28,14074,0,1,112238,27,3,27,0,1307,39
1,2012-05-10,16263,0,1,112238,27,3,0,44,7731,19
1,2012-12-10,18127,0,1,112238,22,4,0,16,910,50
1,2012-10-19,19839,0,1,112238,20,4,0,8,640,42
1,2012-10-26,25883,0,1,112238,18,4,104,56,2402,43
2,2010-05-02,74025,0,1,112238,9,2,0,0,0,17
2,2010-12-02,74171,1,1,112238,8,2,0,0,0,48
2,2010-02-19,73047,0,1,112238,12,2,0,0,0,7
2,2010-02-26,76903,0,1,112238,10,2,0,0,0,8
2,2010-05-03,78276,0,1,112238,12,2,0,0,0,18
2,2010-12-03,70273,0,1,112238,10,2,0,0,0,48
2,2010-03-19,67361,0,1,112238,15,3,0,0,0,11
2,2010-03-26,69988,0,1,112238,15,3,0,0,0,12
2,2010-02-04,69967,0,1,112238,15,3,0,0,0,5
2,2010-09-04,71840,0,1,112238,15,3,0,0,0,35
2,2010-04-16,72290,0,1,112238,18,3,0,0,0,15
2,2010-04-23,72988,0,1,112238,18,3,0,0,0,16
2,2010-04-30,69839,0,1,112238,19,3,0,0,0,17
2,2010-07-05,72631,0,1,112238,21,3,0,0,0,27
2,2010-05-14,69829,0,1,112238,20,3,0,0,0,19
2,2010-05-21,70594,0,1,112238,24,3,0,0,0,20
2,2010-05-28,71786,0,1,112238,19,3,0,0,0,21
2,2010-04-06,74107,0,1,112238,27,2,0,0,0,14
2,2010-11-06,73528,0,1,112238,32,2,0,0,0,44
2,2010-06-18,70114,0,1,112238,27,3,0,0,0,24
2,2010-06-25,72538,0,1,112238,30,3,0,0,0,25
2,2010-02-07,73014,1,1,112238,33,3,0,0,0,5
2,2010-09-07,71719,0,1,112238,32,3,0,0,0,36
2,2010-07-16,71618,0,1,112238,36,3,0,0,0,28
2,2010-07-23,70414,0,1,112238,37,3,0,0,0,29
2,2010-07-30,71301,0,1,112238,35,3,0,0,0,30
2,2010-06-08,71779,0,1,112238,33,3,0,0,0,23
2,2010-08-13,71766,0,1,112238,30,3,0,0,0,32
2,2010-08-20,71820,0,1,112238,33,3,0,0,0,33
2,2010-08-27,75148,0,1,112238,33,3,0,0,0,34
2,2010-03-09,79682,0,1,112238,28,3,0,0,0,10
2,2010-10-09,70420,1,1,112238,28,3,0,0,0,40
2,2010-09-17,69405,0,1,112238,28,3,0,0,0,37
2,2010-09-24,70717,0,1,112238,27,2,0,0,0,38
2,2010-01-10,71180,0,1,112238,29,3,0,0,0,1
2,2010-08-10,72622,0,1,112238,22,3,0,0,0,32
2,2010-10-15,68417,0,1,112238,23,2,0,0,0,41
2,2010-10-22,69459,0,1,112238,20,3,0,0,0,42
2,2010-10-29,67848,0,1,112238,16,3,0,0,0,43
2,2010-05-11,66783,0,1,112238,18,3,0,0,0,19
2,2010-12-11,66377,0,1,112238,14,3,0,0,0,49
2,2010-11-19,66134,0,1,112238,14,3,0,0,0,46
2,2010-11-26,67722,1,1,112238,8,3,0,0,0,47
2,2010-03-12,64232,0,1,112238,6,3,0,0,0,10
2,2010-10-12,66215,0,1,112238,10,3,0,0,0,41
2,2010-12-17,67837,0,1,112238,11,3,0,0,0,50
2,2010-12-24,76025,0,1,112238,11,3,0,0,0,51
2,2010-12-31,58893,1,1,112238,7,3,0,0,0,52
2,2011-07-01,66767,0,1,112238,3,3,0,0,0,26
2,2011-01-14,65002,0,1,112238,6,3,0,0,0,2
2,2011-01-21,64625,0,1,112238,11,3,0,0,0,3
2,2011-01-28,66323,0,1,112238,10,3,0,0,0,4
2,2011-04-02,74497,0,1,112238,7,3,0,0,0,13
2,2011-11-02,76035,1,1,112238,10,3,0,0,0,44
2,2011-02-18,75445,0,1,112238,11,3,0,0,0,7
2,2011-02-25,76208,0,1,112238,9,3,0,0,0,8
2,2011-04-03,77946,0,1,112238,10,3,0,0,0,13
2,2011-11-03,74190,0,1,112238,14,3,0,0,0,44
2,2011-03-18,74730,0,1,112238,17,3,0,0,0,11
2,2011-03-25,71577,0,1,112238,12,3,0,0,0,12
2,2011-01-04,76247,0,1,112238,17,3,0,0,0,1
2,2011-08-04,74872,0,1,112238,18,4,0,0,0,31
2,2011-04-15,75275,0,1,112238,14,3,0,0,0,15
2,2011-04-22,73053,0,1,112238,22,4,0,0,0,16
2,2011-04-29,73378,0,1,112238,20,4,0,0,0,17
2,2011-06-05,77753,0,1,112238,20,4,0,0,0,22
2,2011-05-13,75184,0,1,112238,21,4,0,0,0,19
2,2011-05-20,74696,0,1,112238,19,4,0,0,0,20
2,2011-05-27,72684,0,1,112238,24,4,0,0,0,21
2,2011-03-06,77121,0,1,112238,22,4,0,0,0,9
2,2011-10-06,77511,0,1,112238,25,3,0,0,0,40
2,2011-06-17,75804,0,1,112238,30,3,0,0,0,24
2,2011-06-24,73040,0,1,112238,31,3,0,0,0,25
2,2011-01-07,73940,0,1,112238,32,3,0,0,0,1
2,2011-08-07,76780,0,1,112238,32,3,0,0,0,31
2,2011-07-15,75649,0,1,112238,31,3,0,0,0,28
2,2011-07-22,73804,0,1,112238,32,3,0,0,0,29
2,2011-07-29,71323,0,1,112238,34,3,0,0,0,30
2,2011-05-08,78429,0,1,112238,32,3,0,0,0,18
2,2011-12-08,73729,0,1,112238,32,3,0,0,0,49
2,2011-08-19,74825,0,1,112238,33,3,0,0,0,33
2,2011-08-26,76451,0,1,112238,34,3,0,0,0,34
2,2011-02-09,83335,0,1,112238,34,3,0,0,0,6
2,2011-09-09,76787,1,1,112238,31,3,0,0,0,36
2,2011-09-16,76625,0,1,112238,24,3,0,0,0,37
2,2011-09-23,73208,0,1,112238,28,3,0,0,0,38
2,2011-09-30,72323,0,1,112238,28,3,0,0,0,39
2,2011-07-10,74250,0,1,112238,21,3,0,0,0,27
2,2011-10-14,71607,0,1,112238,19,3,0,0,0,41
2,2011-10-21,75099,0,1,112238,22,3,0,0,0,42
2,2011-10-28,71923,0,1,112238,19,3,0,0,0,43
2,2011-04-11,73685,0,1,112238,15,3,0,0,0,15
2,2011-11-11,76102,0,1,112238,9,3,7939,234,10463,45
2,2011-11-18,70157,0,1,112238,12,3,343,84,2390,46
2,2011-11-25,73802,1,1,112238,11,3,8,63143,49,47
2,2011-02-12,74780,0,1,112238,11,3,0,2022,3768,6
2,2011-09-12,73061,0,1,112238,5,3,15,573,5849,37
2,2011-12-16,80910,0,1,112238,6,3,28,1038,1100,50
2,2011-12-23,91133,0,1,112238,7,3,15,839,1375,51
2,2011-12-30,73235,1,1,112238,7,3,58804,60,1268,52
2,2012-06-01,74202,0,1,112238,10,3,33829,36,624,22
2,2012-01-13,73171,0,1,112238,8,3,23438,0,2289,2
2,2012-01-20,71450,0,1,112238,7,3,5161,5,2552,3
2,2012-01-27,73280,0,1,112238,10,3,631,0,104,4
2,2012-03-02,81788,0,1,112238,10,3,3779,43,48403,9
2,2012-10-02,88331,1,1,112238,11,3,2551,14,10597,40
2,2012-02-17,83400,0,1,112238,10,3,8549,2,14234,7
2,2012-02-24,83562,0,1,112238,11,3,5681,2,2401,8
2,2012-02-03,83119,0,1,112238,11,4,2131,12,4574,5
2,2012-09-03,82428,1,1,112238,12,4,2192,3,1479,36
2,2012-03-16,81436,0,1,112238,18,4,731,4,1589,11
2,2012-03-23,80035,0,1,112238,13,4,1496,7,1951,12
2,2012-03-30,79337,0,1,112238,17,4,115,8,1885,13
2,2012-06-04,82701,0,1,112238,17,4,0,61,3885,23
2,2012-04-13,81975,0,1,112238,17,4,2934,14,1944,15
2,2012-04-20,77439,0,1,112238,19,4,1265,7,878,16
2,2012-04-27,79826,0,1,112238,25,4,336,26,613,17
2,2012-04-05,81374,0,1,112238,24,4,0,76,1671,14
2,2012-11-05,78912,0,1,112238,25,4,0,8,1378,45
2,2012-05-18,77251,0,1,112238,29,4,0,3,9506,20
2,2012-05-25,79834,0,1,112238,28,4,0,373,2185,21
2,2012-01-06,76278,0,1,112238,25,4,0,43,3666,1
2,2012-08-06,85160,0,1,112238,29,4,93,160,2385,32
2,2012-06-15,80720,0,1,112238,29,4,33,2,4573,24
2,2012-06-22,77376,0,1,112238,33,4,67,3,4693,25
2,2012-06-29,77061,0,1,112238,32,3,47,0,1330,26
2,2012-06-07,80195,0,1,112238,31,3,0,3,5397,23
2,2012-07-13,79236,0,1,112238,35,3,20,0,5542,28
2,2012-07-20,78081,0,1,112238,29,3,59,37,5292,29
2,2012-07-27,76008,0,1,112238,34,3,41,2,9211,30
2,2012-03-08,78226,0,1,112238,31,3,69,45,22802,10
2,2012-10-08,78555,0,1,112238,35,3,79,38,6513,41
2,2012-08-17,77949,0,1,112238,34,4,25,6,5107,33
2,2012-08-24,79476,0,1,112238,29,4,86,70,7981,34
2,2012-08-31,80800,0,1,112238,32,4,13,116,11860,35
2,2012-07-09,76954,1,1,112238,31,4,84,46,3202,28
2,2012-09-14,73237,0,1,112238,28,4,0,19,863,37
2,2012-09-21,72639,0,1,112238,28,4,156,388,3290,38
2,2012-09-28,73447,0,1,112238,27,3,27,0,1307,39
2,2012-05-10,77695,0,1,112238,27,3,0,44,7731,19
2,2012-12-10,70345,0,1,112238,22,4,0,16,910,50
2,2012-10-19,72884,0,1,112238,20,4,0,8,640,42
2,2012-10-26,73961,0,1,112238,18,4,104,56,2402,43
3,2010-05-02,16960,0,1,112238,9,2,0,0,0,17
3,2010-12-02,16055,1,1,112238,8,2,0,0,0,48
3,2010-02-19,13397,0,1,112238,12,2,0,0,0,7
3,2010-02-26,16836,0,1,112238,10,2,0,0,0,8
3,2010-05-03,16045,0,1,112238,12,2,0,0,0,18
3,2010-12-03,14656,0,1,112238,10,2,0,0,0,48
3,2010-03-19,13285,0,1,112238,15,3,0,0,0,11
3,2010-03-26,12133,0,1,112238,15,3,0,0,0,12
3,2010-02-04,10802,0,1,112238,15,3,0,0,0,5
3,2010-09-04,12775,0,1,112238,15,3,0,0,0,35
3,2010-04-16,13882,0,1,112238,18,3,0,0,0,15
3,2010-04-23,12512,0,1,112238,18,3,0,0,0,16
3,2010-04-30,12075,0,1,112238,19,3,0,0,0,17
3,2010-07-05,12610,0,1,112238,21,3,0,0,0,27
3,2010-05-14,12241,0,1,112238,20,3,0,0,0,19
3,2010-05-21,10327,0,1,112238,24,3,0,0,0,20
3,2010-05-28,10026,0,1,112238,19,3,0,0,0,21
3,2010-04-06,9999,0,1,112238,27,2,0,0,0,14
3,2010-11-06,9798,0,1,112238,32,2,0,0,0,44
3,2010-06-18,9892,0,1,112238,27,3,0,0,0,24
3,2010-06-25,8765,0,1,112238,30,3,0,0,0,25
3,2010-02-07,9735,1,1,112238,33,3,0,0,0,5
3,2010-09-07,10627,0,1,112238,32,3,0,0,0,36
3,2010-07-16,14377,0,1,112238,36,3,0,0,0,28
3,2010-07-23,16706,0,1,112238,37,3,0,0,0,29
3,2010-07-30,21831,0,1,112238,35,3,0,0,0,30
3,2010-06-08,28620,0,1,112238,33,3,0,0,0,23
3,2010-08-13,35175,0,1,112238,30,3,0,0,0,32
3,2010-08-20,43938,0,1,112238,33,3,0,0,0,33
3,2010-08-27,72028,0,1,112238,33,3,0,0,0,34
3,2010-03-09,72549,0,1,112238,28,3,0,0,0,10
3,2010-10-09,23338,1,1,112238,28,3,0,0,0,40
3,2010-09-17,15550,0,1,112238,28,3,0,0,0,37
3,2010-09-24,13502,0,1,112238,27,2,0,0,0,38
3,2010-01-10,12537,0,1,112238,29,3,0,0,0,1
3,2010-08-10,12937,0,1,112238,22,3,0,0,0,32
3,2010-10-15,13650,0,1,112238,23,2,0,0,0,41
3,2010-10-22,11815,0,1,112238,20,3,0,0,0,42
3,2010-10-29,11882,0,1,112238,16,3,0,0,0,43
3,2010-05-11,10791,0,1,112238,18,3,0,0,0,19
3,2010-12-11,10780,0,1,112238,14,3,0,0,0,49
3,2010-11-19,10105,0,1,112238,14,3,0,0,0,46
3,2010-11-26,11589,1,1,112238,8,3,0,0,0,47
3,2010-03-12,13445,0,1,112238,6,3,0,0,0,10
3,2010-10-12,14055,0,1,112238,10,3,0,0,0,41
3,2010-12-17,15340,0,1,112238,11,3,0,0,0,50
3,2010-12-24,16254,0,1,112238,11,3,0,0,0,51
3,2010-12-31,8891,1,1,112238,7,3,0,0,0,52
3,2011-07-01,15601,0,1,112238,3,3,0,0,0,26
3,2011-01-14,14594,0,1,112238,6,3,0,0,0,2
3,2011-01-21,13814,0,1,112238,11,3,0,0,0,3
3,2011-01-28,18970,0,1,112238,10,3,0,0,0,4
3,2011-04-02,16826,0,1,112238,7,3,0,0,0,13
3,2011-11-02,16770,1,1,112238,10,3,0,0,0,44
3,2011-02-18,13860,0,1,112238,11,3,0,0,0,7
3,2011-02-25,14500,0,1,112238,9,3,0,0,0,8
3,2011-04-03,13700,0,1,112238,10,3,0,0,0,13
3,2011-11-03,12225,0,1,112238,14,3,0,0,0,44
3,2011-03-18,13390,0,1,112238,17,3,0,0,0,11
3,2011-03-25,12644,0,1,112238,12,3,0,0,0,12
3,2011-01-04,12844,0,1,112238,17,3,0,0,0,1
3,2011-08-04,14663,0,1,112238,18,4,0,0,0,31
3,2011-04-15,13159,0,1,112238,14,3,0,0,0,15
3,2011-04-22,9470,0,1,112238,22,4,0,0,0,16
3,2011-04-29,12372,0,1,112238,20,4,0,0,0,17
3,2011-06-05,12120,0,1,112238,20,4,0,0,0,22
3,2011-05-13,11816,0,1,112238,21,4,0,0,0,19
3,2011-05-20,11056,0,1,112238,19,4,0,0,0,20
3,2011-05-27,10943,0,1,112238,24,4,0,0,0,21
3,2011-03-06,9539,0,1,112238,22,4,0,0,0,9
3,2011-10-06,10429,0,1,112238,25,3,0,0,0,40
3,2011-06-17,9736,0,1,112238,30,3,0,0,0,24
3,2011-06-24,8939,0,1,112238,31,3,0,0,0,25
3,2011-01-07,8751,0,1,112238,32,3,0,0,0,1
3,2011-08-07,9130,0,1,112238,32,3,0,0,0,31
3,2011-07-15,10549,0,1,112238,31,3,0,0,0,28
3,2011-07-22,14659,0,1,112238,32,3,0,0,0,29
3,2011-07-29,17540,0,1,112238,34,3,0,0,0,30
3,2011-05-08,24861,0,1,112238,32,3,0,0,0,18
3,2011-12-08,34676,0,1,112238,32,3,0,0,0,49
3,2011-08-19,49245,0,1,112238,33,3,0,0,0,33
3,2011-08-26,78552,0,1,112238,34,3,0,0,0,34
3,2011-02-09,77851,0,1,112238,34,3,0,0,0,6
3,2011-09-09,23799,1,1,112238,31,3,0,0,0,36
3,2011-09-16,14490,0,1,112238,24,3,0,0,0,37
3,2011-09-23,13102,0,1,112238,28,3,0,0,0,38
3,2011-09-30,12658,0,1,112238,28,3,0,0,0,39
3,2011-07-10,11891,0,1,112238,21,3,0,0,0,27
3,2011-10-14,11995,0,1,112238,19,3,0,0,0,41
3,2011-10-21,11710,0,1,112238,22,3,0,0,0,42
3,2011-10-28,10895,0,1,112238,19,3,0,0,0,43
3,2011-04-11,10570,0,1,112238,15,3,0,0,0,15
3,2011-11-11,11553,0,1,112238,9,3,7939,234,10463,45
3,2011-11-18,12376,0,1,112238,12,3,343,84,2390,46
3,2011-11-25,11468,1,1,112238,11,3,8,63143,49,47
3,2011-02-12,12195,0,1,112238,11,3,0,2022,3768,6
3,2011-09-12,15325,0,1,112238,5,3,15,573,5849,37
3,2011-12-16,15620,0,1,112238,6,3,28,1038,1100,50
3,2011-12-23,16424,0,1,112238,7,3,15,839,1375,51
3,2011-12-30,10402,1,1,112238,7,3,58804,60,1268,52
3,2012-06-01,16646,0,1,112238,10,3,33829,36,624,22
3,2012-01-13,16902,0,1,112238,8,3,23438,0,2289,2
3,2012-01-20,16329,0,1,112238,7,3,5161,5,2552,3
3,2012-01-27,18075,0,1,112238,10,3,631,0,104,4
3,2012-03-02,17241,0,1,112238,10,3,3779,43,48403,9
3,2012-10-02,16727,1,1,112238,11,3,2551,14,10597,40
3,2012-02-17,16588,0,1,112238,10,3,8549,2,14234,7
3,2012-02-24,14335,0,1,112238,11,3,5681,2,2401,8
3,2012-02-03,15684,0,1,112238,11,4,2131,12,4574,5
3,2012-09-03,14817,1,1,112238,12,4,2192,3,1479,36
3,2012-03-16,14691,0,1,112238,18,4,731,4,1589,11
3,2012-03-23,13195,0,1,112238,13,4,1496,7,1951,12
3,2012-03-30,13169,0,1,112238,17,4,115,8,1885,13
3,2012-06-04,11162,0,1,112238,17,4,0,61,3885,23
3,2012-04-13,13527,0,1,112238,17,4,2934,14,1944,15
3,2012-04-20,12945,0,1,112238,19,4,1265,7,878,16
3,2012-04-27,10769,0,1,112238,25,4,336,26,613,17
3,2012-04-05,11842,0,1,112238,24,4,0,76,1671,14
3,2012-11-05,11943,0,1,112238,25,4,0,8,1378,45
3,2012-05-18,11602,0,1,112238,29,4,0,3,9506,20
3,2012-05-25,11860,0,1,112238,28,4,0,373,2185,21
3,2012-01-06,10691,0,1,112238,25,4,0,43,3666,1
3,2012-08-06,11143,0,1,112238,29,4,93,160,2385,32
3,2012-06-15,10080,0,1,112238,29,4,33,2,4573,24
3,2012-06-22,9098,0,1,112238,33,4,67,3,4693,25
3,2012-06-29,8911,0,1,112238,32,3,47,0,1330,26
3,2012-06-07,8879,0,1,112238,31,3,0,3,5397,23
3,2012-07-13,12999,0,1,112238,35,3,20,0,5542,28
3,2012-07-20,20895,0,1,112238,29,3,59,37,5292,29
3,2012-07-27,19404,0,1,112238,34,3,41,2,9211,30
3,2012-03-08,27322,0,1,112238,31,3,69,45,22802,10
3,2012-10-08,37304,0,1,112238,35,3,79,38,6513,41
3,2012-08-17,52541,0,1,112238,34,4,25,6,5107,33
3,2012-08-24,87706,0,1,112238,29,4,86,70,7981,34
3,2012-08-31,81613,0,1,112238,32,4,13,116,11860,35
3,2012-07-09,26329,1,1,112238,31,4,84,46,3202,28
3,2012-09-14,17325,0,1,112238,28,4,0,19,863,37
3,2012-09-21,15169,0,1,112238,28,4,156,388,3290,38
3,2012-09-28,11779,0,1,112238,27,3,27,0,1307,39
3,2012-05-10,11791,0,1,112238,27,3,0,44,7731,19
3,2012-12-10,11353,0,1,112238,22,4,0,16,910,50
3,2012-10-19,11444,0,1,112238,20,4,0,8,640,42
3,2012-10-26,10252,0,1,112238,18,4,104,56,2402,43
4,2010-05-02,27630,0,1,112238,9,2,0,0,0,17
4,2010-12-02,25596,1,1,112238,8,2,0,0,0,48
4,2010-02-19,25676,0,1,112238,12,2,0,0,0,7
4,2010-02-26,26155,0,1,112238,10,2,0,0,0,8
4,2010-05-03,26065,0,1,112238,12,2,0,0,0,18
4,2010-12-03,24906,0,1,112238,10,2,0,0,0,48
4,2010-03-19,24722,0,1,112238,15,3,0,0,0,11
4,2010-03-26,24992,0,1,112238,15,3,0,0,0,12
4,2010-02-04,26438,0,1,112238,15,3,0,0,0,5
4,2010-09-04,26391,0,1,112238,15,3,0,0,0,35
4,2010-04-16,25615,0,1,112238,18,3,0,0,0,15
4,2010-04-23,25461,0,1,112238,18,3,0,0,0,16
